ID_NOTICIERO,FECHA_TESTIGO,TIPO_VALORACION,CANDIDATO,FRASE_ESTEREOTIPO_GENERAL,FRASE_POSITIVA,FRASE_NEGATIVA,FRASE_ENFOQUE,DURACION_MINUTOS
1,23/04/2024,P,BXGR,,"Fue el primer acto de plenas coincidencias de Claudia Sheinbaum y Xóchitl Gálvez, plenas coincidencias; llegaron, hablaron de su tema, no se descalificaron. También es posible ese México.",,"Fue el primer acto de plenas coincidencias de Claudia Sheinbaum y Xóchitl Gálvez, plenas coincidencias; llegaron, hablaron de su tema, no se descalificaron. También es posible ese México.",0.21666666666666667
1,23/04/2024,P,CSP,,"Ayer tuvieron este gran evento al que acudieron con muy buen gesto, con muy buena cara Xóchitl Gálvez, Claudia Sheinbaum, Jorge Álvarez Máynez (...) Felicidades a los candidatos.",,"Ayer tuvieron este gran evento al que acudieron con muy buen gesto, con muy buena cara Xóchitl Gálvez, Claudia Sheinbaum, Jorge Álvarez Máynez (...) Felicidades a los candidatos.",0.5333333333333333
1,23/04/2024,P,CSP,,"Fue el primer acto de plenas coincidencias de Claudia Sheinbaum y Xóchitl Gálvez, plenas coincidencias; llegaron, hablaron de su tema, no se descalificaron. También es posible ese México.",,"Fue el primer acto de plenas coincidencias de Claudia Sheinbaum y Xóchitl Gálvez, plenas coincidencias; llegaron, hablaron de su tema, no se descalificaron. También es posible ese México.",0.21666666666666667
1,23/04/2024,P,JAM,,"Ayer tuvieron este gran evento al que acudieron con muy buen gesto, con muy buena cara Xóchitl Gálvez, Claudia Sheinbaum, Jorge Álvarez Máynez (...) Felicidades a los candidatos.",,"Ayer tuvieron este gran evento al que acudieron con muy buen gesto, con muy buena cara Xóchitl Gálvez, Claudia Sheinbaum, Jorge Álvarez Máynez (...) Felicidades a los candidatos.",0.5333333333333333
1,23/04/2024,P,JAM,,Y su muy exitosa canción en Spotify.,,,0.38333333333333336
1,23/04/2024,S,BXGR,,,,,12.266666666666664
1,23/04/2024,S,CSP,,,,,17.349999999999994
1,23/04/2024,S,JAM,,,,,3.1999999999999997
1,23/04/2024,S,SE,,,,,1.4
1,24/04/2024,S,BXGR,,,,,1.866666666666667
1,24/04/2024,S,CSP,,,,,4.133333333333334
1,24/04/2024,S,JAM,,,,,0.5
1,24/04/2024,S,SE,,,,,5.716666666666667
1,25/03/2024,S,BXGR,,,,,10.983333333333334
1,25/03/2024,S,CSP,,,,,3.1833333333333336
1,25/03/2024,S,JAM,,,,,0.75
1,25/04/2024,S,BXGR,,,,,1.383333333333333
1,25/04/2024,S,CSP,,,,,1.2
1,25/04/2024,S,JAM,,,,,0.08333333333333333
1,26/03/2024,S,BXGR,,,,,11.316666666666666
1,26/03/2024,S,CSP,,,,,23.900000000000006
1,26/03/2024,S,JAM,,,,,1.9166666666666667
1,26/03/2024,S,SE,,,,,13.483333333333336
1,26/04/2024,N,JAM,,,"Pese a sus éxitos en Spotify y demás, solo sube un punto.",,1.05
1,26/04/2024,P,JAM,,"Yo creo que salió bien, la libró, pero que alguien llegue y te empuje, qué bueno que fue con la mano y fue un empujón.",,,0.8166666666666667
1,26/04/2024,S,BXGR,,,,,11.333333333333336
1,26/04/2024,S,CSP,,,,,9.933333333333334
1,26/04/2024,S,JAM,,,,,3.016666666666667
1,26/04/2024,S,SE,,,,,1.0
1,27/03/2024,N,CSP,,,"Queda perfectamente establecido lo que están haciendo los municipios morenistas, trabajando para los eventos de Claudia Sheinbaum. ¿Le hace bien a estos eventos de Claudia Sheinbaum? Yo pienso que no le hace bien. (...) El municipio de Huatulco trabajando precisamente para la campaña de Claudia Sheinbaum. No ayudan, no ayudan.",,0.7666666666666667
1,27/03/2024,N,SE,,,"Así se ha hecho toda la vida, así se hizo con el PRI, seguramente se hizo con el PAN. ¿Por qué no lo va a hacer MORENA? ¿Por qué no MORENA va a aprovechar los recursos públicos? Los suyos, los míos. ¿Por qué para una candidata?",,1.6500000000000001
1,27/03/2024,S,BXGR,,,,,13.15
1,27/03/2024,S,CSP,,,,,13.116666666666667
1,27/03/2024,S,JAM,,,,,0.8
1,27/03/2024,S,SE,,,,,4.3
1,28/03/2024,P,CSP,,"Lo que están planteando que es acercar sustancialmente pues, recomponer muchas de las cosas que ya existían ¿no? Acercar la salud a los mexicanos, recomponer el tema de los medicamentos, que sí o sí los medicamentos lleguen a la población, que se generen, en fin. Y varias de las cosas que propuso Claudia Sheinbaum en un proyecto que se ve muy bonito, sí de acuerdo.",,"Lo que están planteando que es acercar sustancialmente pues, recomponer muchas de las cosas que ya existían ¿no? Acercar la salud a los mexicanos, recomponer el tema de los medicamentos, que sí o sí los medicamentos lleguen a la población, que se generen, en fin. Y varias de las cosas que propuso Claudia Sheinbaum en un proyecto que se ve muy bonito, sí de acuerdo.",0.8833333333333333
1,28/03/2024,S,BXGR,,,,,24.816666666666663
1,28/03/2024,S,CSP,,,,,5.016666666666667
1,28/03/2024,S,SE,,,,,3.55
1,29/03/2024,S,BXGR,,,,,3.3833333333333333
1,29/03/2024,S,CSP,,,,,3.5166666666666666
1,29/03/2024,S,JAM,,,,,0.8666666666666667
1,29/03/2024,S,SE,,,,,1.1
1,29/04/2024,N,BXGR,,,"Estuvieron muy agresivas las dos anoche, Claudia, muy agresivas.","Estuvieron muy agresivas las dos anoche, Claudia, muy agresivas.",0.21666666666666667
1,29/04/2024,N,CSP,,,"Estuvieron muy agresivas las dos anoche, Claudia, muy agresivas.","Estuvieron muy agresivas las dos anoche, Claudia, muy agresivas.",0.21666666666666667
1,29/04/2024,N,CSP,,,"¿Cómo va a prometer un mejor futuro en términos de seguridad después de lo que estamos viviendo hoy? Y el discurso de que están atacando las causas, muy bien, ¿y cuánto va a tomar? Lo hemos dicho aquí, ¿100 años? Con un promedio de 80 y tantos mexicanos muertos, ¿cuántos mexicanos van a morir?","¿Cómo va a prometer un mejor futuro en términos de seguridad después de lo que estamos viviendo hoy? Y el discurso de que están atacando las causas, muy bien, ¿y cuánto va a tomar? Lo hemos dicho aquí, ¿100 años? Con un promedio de 80 y tantos mexicanos muertos, ¿cuántos mexicanos van a morir?",0.38333333333333336
1,29/04/2024,P,JAM,,"¿Tú crees que Dante Delgado, Dante Delgado va a pensar así? Ellos deben estar pero felices, pensando que van a tener 5, 6, 7 por ciento en las elecciones, lo cual les permite mantener muchos recursos, muchos privilegios. Eso creo que es a lo que está jugando MOVIMIENTO CIUDADANO.",,,0.5
1,29/04/2024,S,BXGR,,,,,42.13333333333337
1,29/04/2024,S,CSP,,,,,28.73333333333333
1,29/04/2024,S,JAM,,,,,3.0833333333333335
1,29/04/2024,S,SE,,,,,8.116666666666667
1,30/04/2024,N,BXGR,,,"Y el por qué habían usado palabras tan fuertes las dos, tanta descalificación a las, a sus adversarias.","Y el por qué habían usado palabras tan fuertes las dos, tanta descalificación a las, a sus adversarias.",0.4666666666666667
1,30/04/2024,N,CSP,,,"Y el por qué habían usado palabras tan fuertes las dos, tanta descalificación a las, a sus adversarias.","Y el por qué habían usado palabras tan fuertes las dos, tanta descalificación a las, a sus adversarias.",0.4666666666666667
1,30/04/2024,S,BXGR,,,,,11.066666666666666
1,30/04/2024,S,CSP,,,,,10.23333333333333
1,30/04/2024,S,JAM,,,,,1.5
1,30/04/2024,S,SE,,,,,0.5333333333333333
2,02/03/2024,S,BXGR,,,,,14.966666666666667
2,02/03/2024,S,CSP,,,,,22.53333333333333
2,02/03/2024,S,JAM,,,,,12.083333333333332
2,02/03/2024,S,SE,,,,,18.3
2,03/03/2024,S,BXGR,,,,,5.233333333333333
2,03/03/2024,S,CSP,,,,,8.383333333333333
2,03/03/2024,S,JAM,,,,,4.3
2,03/03/2024,S,SE,,,,,38.30000000000001
2,04/05/2024,P,CSP,,"La Dra. Claudia Sheinbaum encabezó, pues un mitin pues muy conmovedor, yo diría que emotivo.",,,5.55
2,04/05/2024,S,BXGR,,,,,6.666666666666666
2,04/05/2024,S,CSP,,,,,2.1833333333333336
2,04/05/2024,S,JAM,,,,,8.25
2,04/05/2024,S,SE,,,,,6.35
2,05/05/2024,N,BXGR,,,Bueno y luego uno se pregunta por qué van abajo en las encuestas.,Bueno y luego uno se pregunta por qué van abajo en las encuestas.,0.38333333333333336
2,05/05/2024,N,SE,,,"Ya le andan pidiendo al candidato Máynez desde el PRI y el PAN y el PRD que decline a favor de Xóchitl Gálvez, ¿no? Pues qué, ¿sentirán pasitos en la azotea o que ya se les está acercando el candidato Máynez?",,2.15
2,05/05/2024,P,JAM,,"Hay que reconocer que de que está pegando, pues pega. De que la rola está pegajosa, sí está pegajosa la rola.",,,1.1166666666666667
2,05/05/2024,S,BXGR,,,,,4.866666666666667
2,05/05/2024,S,CSP,,,,,11.583333333333332
2,05/05/2024,S,JAM,,,,,5.616666666666667
2,05/05/2024,S,SE,,,,,10.850000000000001
2,06/04/2024,S,BXGR,,,,,3.5166666666666666
2,06/04/2024,S,CSP,,,,,3.916666666666667
2,06/04/2024,S,JAM,,,,,6.216666666666669
2,06/04/2024,S,SE,,,,,4.9
2,07/04/2024,S,BXGR,,,,,2.1666666666666665
2,07/04/2024,S,CSP,,,,,2.433333333333333
2,07/04/2024,S,JAM,,,,,2.8499999999999996
2,07/04/2024,S,SE,,,,,0.6333333333333333
2,09/03/2024,S,BXGR,,,,,2.8
2,09/03/2024,S,CSP,,,,,4.183333333333334
2,09/03/2024,S,JAM,,,,,2.65
2,10/03/2024,S,BXGR,,,,,10.533333333333335
2,10/03/2024,S,CSP,,,,,14.649999999999999
2,10/03/2024,S,JAM,,,,,8.933333333333334
2,10/03/2024,S,SE,,,,,1.7833333333333334
2,13/04/2024,S,BXGR,,,,,10.55
2,13/04/2024,S,CSP,,,,,7.583333333333333
2,13/04/2024,S,JAM,,,,,4.866666666666668
2,13/04/2024,S,SE,,,,,0.75
2,14/04/2024,P,JAM,,"Oye, gran estrategia por parte de MOVIMIENTO CIUDADANO y del candidato Álvarez Máynez, pues la música, ¿no?, que, pues ya tiene tiempo la música de MOVIMIENTO CIUDADANO desde elecciones anteriores pues es muy pegajosa.",,,9.833333333333334
2,14/04/2024,S,BXGR,,,,,2.9666666666666663
2,14/04/2024,S,CSP,,,,,5.916666666666667
2,14/04/2024,S,JAM,,,,,0.7666666666666667
2,16/03/2024,S,BXGR,,,,,5.016666666666667
2,16/03/2024,S,CSP,,,,,7.933333333333334
2,16/03/2024,S,JAM,,,,,4.2
2,17/03/2024,S,BXGR,,,,,19.299999999999997
2,17/03/2024,S,CSP,,,,,5.933333333333334
2,17/03/2024,S,JAM,,,,,3.4000000000000004
2,20/04/2024,N,BXGR,,,"Han sido ya dos semanas en donde a la ingeniera Xóchitl Gálvez en su campaña no le ha ido tan bien como ella hubiese querido, ¿no? Está el debate, está luego de aquellas declaraciones que si a los 60 no se tiene una casa pues es ya... nos acordamos lo que dijo.",,2.2
2,20/04/2024,N,BXGR,,,"Pero en materia económica, por favor, los empresarios están bien contentos, los banqueros también (...) es como decir cuando te invita a la fiesta tu vecino que te caigo, dices: ""no, está mejor la del otro día, porque a mí no me gusta"". Yo no sé si le siga sumando.","Pero en materia económica, por favor, los empresarios están bien contentos, los banqueros también (...) es como decir cuando te invita a la fiesta tu vecino que te caigo, dices: ""no, está mejor la del otro día, porque a mí no me gusta"". Yo no sé si le siga sumando.",3.683333333333333
2,20/04/2024,N,BXGR,,,Y no le fue tampoco muy bien a Xóchitl Gálvez en la Convención.,,0.1
2,20/04/2024,P,CSP,,"La doctora Claudia Sheinbaum tuvo, pues un encuentro, digamos que hasta canciones hubo con banqueros, con el dirigente del Consejo Coordinador Empresarial, con el de la CANACO (...) le fue muy bien con los banqueros.",,,3.45
2,20/04/2024,P,JAM,,"Tienen ustedes, dentro de otras características en MOVIMIENTO CIUDADANO el escoger muy bien la música, los jingles, y conectarse con ella, eh, a través de ella, con los jóvenes. Porque en la elección pasada, también la canción de MOVIMIENTO CIUDADANO por todos lados sonaba, son muy pegajosas.",,,2.6166666666666667
2,20/04/2024,S,BXGR,,,,,2.1833333333333336
2,20/04/2024,S,CSP,,,,,2.2
2,20/04/2024,S,JAM,,,,,2.65
2,21/04/2024,S,BXGR,,,,,5.3999999999999995
2,21/04/2024,S,CSP,,,,,6.483333333333333
2,21/04/2024,S,JAM,,,,,3.8666666666666663
2,23/03/2024,S,BXGR,,,,,5.366666666666667
2,23/03/2024,S,CSP,,,,,5.4833333333333325
2,23/03/2024,S,JAM,,,,,7.583333333333333
2,24/03/2024,S,BXGR,,,,,5.733333333333333
2,24/03/2024,S,CSP,,,,,5.733333333333333
2,24/03/2024,S,JAM,,,,,3.283333333333333
2,24/03/2024,S,SE,,,,,1.75
2,27/04/2024,S,BXGR,,,,,6.9
2,27/04/2024,S,CSP,,,,,3.2
2,27/04/2024,S,JAM,,,,,7.533333333333333
2,27/04/2024,S,SE,,,,,7.016666666666667
2,28/04/2024,S,BXGR,,,,,9.366666666666665
2,28/04/2024,S,CSP,,,,,5.25
2,28/04/2024,S,JAM,,,,,13.1
2,28/04/2024,S,SE,,,,,0.9333333333333333
2,30/03/2024,S,BXGR,,,,,3.0833333333333335
2,30/03/2024,S,CSP,,,,,6.283333333333333
2,30/03/2024,S,JAM,,,,,5.0
2,31/03/2024,S,BXGR,,,,,9.166666666666666
2,31/03/2024,S,CSP,,,,,4.966666666666668
2,31/03/2024,S,SE,,,,,2.6666666666666665
3,02/03/2024,S,BXGR,,,,,6.266666666666667
3,02/03/2024,S,CSP,,,,,6.683333333333334
3,02/03/2024,S,JAM,,,,,4.3
3,02/03/2024,S,SE,,,,,5.25
3,03/03/2024,S,BXGR,,,,,4.366666666666666
3,03/03/2024,S,CSP,,,,,9.433333333333334
3,03/03/2024,S,JAM,,,,,3.55
3,04/05/2024,S,BXGR,,,,,0.8
3,04/05/2024,S,CSP,,,,,3.5500000000000003
3,04/05/2024,S,JAM,,,,,0.8833333333333334
3,05/05/2024,S,BXGR,,,,,0.55
3,05/05/2024,S,CSP,,,,,2.683333333333333
3,05/05/2024,S,JAM,,,,,0.6666666666666667
3,06/04/2024,S,BXGR,,,,,1.7833333333333334
3,06/04/2024,S,CSP,,,,,8.383333333333335
3,06/04/2024,S,JAM,,,,,1.8833333333333335
3,07/04/2024,S,BXGR,,,,,9.066666666666666
3,07/04/2024,S,CSP,,,,,8.966666666666663
3,07/04/2024,S,JAM,,,,,6.800000000000001
3,07/04/2024,S,SE,,,,,1.5166666666666666
3,09/03/2024,S,BXGR,,,,,4.816666666666667
3,09/03/2024,S,CSP,,,,,14.283333333333333
3,09/03/2024,S,JAM,,,,,1.7833333333333334
3,09/03/2024,S,SE,,,,,0.65
3,13/04/2024,S,BXGR,,,,,6.5
3,13/04/2024,S,CSP,,,,,3.9
3,13/04/2024,S,JAM,,,,,2.3
3,14/04/2024,S,BXGR,,,,,3.8666666666666667
3,14/04/2024,S,CSP,,,,,3.0
3,14/04/2024,S,JAM,,,,,0.6
3,16/03/2024,S,BXGR,,,,,4.4
3,16/03/2024,S,CSP,,,,,3.8166666666666673
3,16/03/2024,S,JAM,,,,,0.35
3,16/03/2024,S,SE,,,,,1.2666666666666668
3,17/03/2024,S,BXGR,,,,,2.7333333333333334
3,17/03/2024,S,CSP,,,,,3.0166666666666666
3,17/03/2024,S,JAM,,,,,0.6166666666666667
3,20/04/2024,S,BXGR,,,,,2.8666666666666667
3,20/04/2024,S,CSP,,,,,2.1999999999999997
3,20/04/2024,S,JAM,,,,,0.41666666666666663
3,21/04/2024,S,BXGR,,,,,3.0166666666666666
3,21/04/2024,S,CSP,,,,,3.6666666666666665
3,21/04/2024,S,JAM,,,,,2.816666666666667
3,21/04/2024,S,SE,,,,,1.7500000000000002
3,23/03/2024,S,BXGR,,,,,4.800000000000001
3,23/03/2024,S,CSP,,,,,3.45
3,23/03/2024,S,JAM,,,,,0.9833333333333334
3,23/03/2024,S,SE,,,,,0.4666666666666667
3,24/03/2024,S,BXGR,,,,,4.5
3,24/03/2024,S,CSP,,,,,4.966666666666667
3,24/03/2024,S,JAM,,,,,1.4833333333333334
3,27/04/2024,S,BXGR,,,,,5.333333333333333
3,27/04/2024,S,CSP,,,,,3.083333333333334
3,27/04/2024,S,JAM,,,,,2.7
3,28/04/2024,P,CSP,,"Y es que los temas que se van a abordar son ya de conocimiento de la aspirante a Palacio Nacional, entre ellos el de cambio climático, una de las materias en la que ha desarrollado su carrera académica en los últimos veinte años.",,"Y es que los temas que se van a abordar son ya de conocimiento de la aspirante a Palacio Nacional, entre ellos el de cambio climático, una de las materias en la que ha desarrollado su carrera académica en los últimos veinte años.",1.3333333333333333
3,28/04/2024,S,BXGR,,,,,16.866666666666667
3,28/04/2024,S,CSP,,,,,16.616666666666664
3,28/04/2024,S,JAM,,,,,10.383333333333331
3,28/04/2024,S,SE,,,,,0.5666666666666667
3,30/03/2024,S,BXGR,,,,,0.4166666666666667
3,30/03/2024,S,CSP,,,,,0.3833333333333333
3,30/03/2024,S,JAM,,,,,0.43333333333333335
3,31/03/2024,S,BXGR,,,,,8.516666666666666
3,31/03/2024,S,CSP,,,,,3.3833333333333337
3,31/03/2024,S,JAM,,,,,1.3833333333333333
4,01/03/2024,S,BXGR,,,,,10.733333333333334
4,01/03/2024,S,CSP,,,,,26.266666666666673
4,01/03/2024,S,JAM,,,,,2.35
4,01/03/2024,S,SE,,,,,4.166666666666667
4,01/04/2024,N,CSP,,,"Hoy presentó la candidata del oficialismo su plan anticorrupción. A mí me parece que, plan anti corrupción que no empiece por una investigación sobre los hijos de López Obrador, no es plan anti corrupción.","Hoy presentó la candidata del oficialismo su plan anticorrupción. A mí me parece que, plan anti corrupción que no empiece por una investigación sobre los hijos de López Obrador, no es plan anti corrupción.",2.4166666666666665
4,01/04/2024,S,BXGR,,,,,1.9833333333333336
4,01/04/2024,S,CSP,,,,,7.7
4,01/04/2024,S,JAM,,,,,1.8166666666666667
4,01/05/2024,N,CSP,,,Porque además el reporte es brutal con Claudia Sheinbaum.,,0.4166666666666667
4,01/05/2024,N,CSP,,,"Si un informe así sucediera en cualquier país normal, hubiera implicado la inhabilitación política de la Jefa de Gobierno de la Ciudad de México.","Si un informe así sucediera en cualquier país normal, hubiera implicado la inhabilitación política de la Jefa de Gobierno de la Ciudad de México.",1.35
4,01/05/2024,N,CSP,,,"¡Qué cosa!, en cualquier país normal esto hubiera vapuleado (...) y a la Jefa de Gobierno. Pero aquí no, aquí la Jefa de Gobierno hasta candidata presidencial y toda la cosa.","¡Qué cosa!, en cualquier país normal esto hubiera vapuleado (...) y a la Jefa de Gobierno. Pero aquí no, aquí la Jefa de Gobierno hasta candidata presidencial y toda la cosa.",0.35
4,01/05/2024,S,BXGR,,,,,5.733333333333333
4,01/05/2024,S,CSP,,,,,2.4
4,02/04/2024,S,BXGR,,,,,0.9333333333333333
4,02/04/2024,S,CSP,,,,,0.7
4,02/04/2024,S,JAM,,,,,0.23333333333333334
4,02/05/2024,S,BXGR,,,,,4.083333333333334
4,02/05/2024,S,CSP,,,,,5.666666666666667
4,03/04/2024,N,BXGR,,,"Lo dijimos en este programa. Cuando Xóchitl Gálvez anunció esto, dijimos: ""está abriendo la puerta a que sus hijos sean sujetos de escrutinio público "". Y hasta me acuerdo que la frase que usé en Latinus fue: ""ni López Obrador se atrevió a eso"".","Lo dijimos en este programa. Cuando Xóchitl Gálvez anunció esto, dijimos: ""está abriendo la puerta a que sus hijos sean sujetos de escrutinio público "". Y hasta me acuerdo que la frase que usé en Latinus fue: ""ni López Obrador se atrevió a eso"".",1.5833333333333333
4,03/04/2024,N,BXGR,,,"Ya van tres horas, tres horas y media, y no hay una posición oficial de la campaña de Xóchitl Gálvez (...) Pues nada, ni una sola palabra.","Ya van tres horas, tres horas y media, y no hay una posición oficial de la campaña de Xóchitl Gálvez (...) Pues nada, ni una sola palabra.",5.1
4,03/04/2024,N,BXGR,,,"¿Se informó por qué se suspendió la conferencia de hoy de Xóchitl Gálvez? (...) el silencio es estremecedor. ¿Hace cuánto que se reveló este video, Areli Paz, más o menos? ¿Un par de horas, tres horas? Más o menos un par de horas, ¿no? Cómo a las 11:00 de la mañana, y no ha dicho nada, ¿no?","¿Se informó por qué se suspendió la conferencia de hoy de Xóchitl Gálvez? (...) el silencio es estremecedor. ¿Hace cuánto que se reveló este video, Areli Paz, más o menos? ¿Un par de horas, tres horas? Más o menos un par de horas, ¿no? Cómo a las 11:00 de la mañana, y no ha dicho nada, ¿no?",3.1
4,03/04/2024,N,CSP,,,"Pues no le entró la candidata de la alianza Sigamos Haciendo Historia, Claudia Sheinbaum, a este caso de, pues de ganar la presidencia el próximo 2 de junio, incluso se le planteaba la posibilidad, Carlos, de eliminar las pensiones de los ex ministros de la Suprema Corte de Justicia, en específico de Arturo Zaldívar (...) Lo que hoy evadió la candidata de esta alianza.","Pues no le entró la candidata de la alianza Sigamos Haciendo Historia, Claudia Sheinbaum, a este caso de, pues de ganar la presidencia el próximo 2 de junio, incluso se le planteaba la posibilidad, Carlos, de eliminar las pensiones de los ex ministros de la Suprema Corte de Justicia, en específico de Arturo Zaldívar (...) Lo que hoy evadió la candidata de esta alianza.",1.9166666666666667
